"y" "x_1" "x_2" "x_3" "x_4" "f_1" "f_2"
2.15198057853177 4.22550371636577 0.939210068900138 6.24654095289511 1.70335453926566 2 4
7.06843186771201 0.74528232237685 2.5441558859311 5.31041735881569 0.500394396428478 2 3
-11.6915687570963 0.625774996355176 1.39387248968706 3.89518173771799 4.33574401189513 2 2
3.77708643882113 0.695123592390146 2.56222880585119 5.08409530762437 0.466212024912238 1 2
3.15791026012811 0.292133136356148 0.678718020441011 1.59913065534261 0.6689797132276 1 3
2.37251109790149 0.464919374716276 0.436327441362664 1.27814380337558 0.18444250524044 1 2
3.76162252673297 1.27270462177694 2.31144720758311 6.2800380857875 2.02835934787037 1 4
5.70839299576816 1.90520228250864 0.808908878825605 2.90552027720007 0.414868720341474 1 4
7.61562017300199 0.700244991108775 2.5502579191234 5.53525741098315 0.718736449966113 2 4
0.514328154066155 0.853104047477245 1.01358658843674 3.06926530865378 1.18053715941134 2 1
3.8869554643504 1.48582690009084 2.39928320492618 6.32218287489161 3.27787353081589 1 2
4.77151997933024 2.48323782897534 0.955614952370524 4.35945089926191 0.213641293198285 1 2
-3.58165141941376 3.71632590500598 2.13606189005077 8.9670846194978 3.90704855860627 2 4
3.71692186280721 0.634295446613917 0.655162206385285 1.07432505935628 0.108263799920678 1 4
15.0896085249284 10.1544974775692 2.57026345445774 14.8429717498387 1.604245217001 1 3
7.11519735551529 3.08342220719754 0.628076448105276 4.36515539122759 0.18948798037368 1 4
5.49487717637318 7.35517184021783 0.795102430740371 9.25769364852685 1.52246472628632 2 2
8.77524442705229 4.27385305781032 2.66539073246531 9.58600893775115 0.561613170895725 1 4
6.80874779787112 3.1525899132896 2.86751757399179 8.83083336999873 1.71015463947299 2 3
10.6285691895605 1.65761626875939 2.62865613517351 6.37382963226157 0.135104401037097 2 1
3.50929567875995 0.396865859627724 1.5292889198754 3.14952782365562 1.98605073727894 1 1
1.93250971497612 2.11279975308755 0.972478255396709 3.68828379795879 1.46093751854243 2 2
1.92026559592735 0.0565135104116658 0.221989739919081 -0.422015508216959 0.223738572717863 2 1
1.52339471691701 0.236610872671008 1.27835456770845 3.01374794957958 3.53452173203801 1 3
4.23718030617836 0.447363866732939 2.26583975320682 4.4827854486718 0.211243268568069 1 3
9.98814692768286 3.99239882437472 2.12471474474296 7.6043542435575 0.634242596570402 2 4
-1.87803579818763 0.561900067504742 1.12875026115216 3.10132830062674 1.96792475320246 2 4
-8.18895063459109 0.00992870796471834 1.21791462181136 3.36092129129203 3.56822592557824 2 4
1.16916507630478 0.686285881759824 2.13225924829021 4.89788458867853 1.77740757903996 2 2
5.28069409836713 1.50086604742431 1.73788225161843 4.93831687319463 1.89413228250089 1 3
4.91191455255827 1.54760537806095 1.27292648842558 4.04165469107346 0.332858450710773 2 3
4.68254321906502 3.30780324695592 2.71688881167211 8.39557479894022 1.62711802116575 2 4
9.88413202874641 2.18307395271006 2.14806499890983 6.24011443155798 0.0432161344215274 2 1
9.65461656883088 5.65822859991932 2.67834488279186 10.9737328354217 0.98782660690467 1 3
3.5528171654818 0.476554524724828 0.916158928535879 2.04730034500756 0.0671881223431479 1 2
-8.59617734292715 0.37027480615433 0.434747792780399 1.65225712818771 3.29030635936146 2 4
5.82058425618546 1.3437984995544 2.39106410415843 5.48716270685851 1.17800325837309 2 4
4.88824877718494 0.961856838315725 2.97094725281931 6.87542934366314 0.0222873547983245 1 4
3.79187344265794 0.928766126746999 1.73649680824019 4.08575647492217 0.394027569331229 1 1
4.6081629664664 0.65648051389646 0.840547064552084 2.12661347995665 0.0813190103508532 1 4
4.44638748275752 1.67604604727569 1.86117029841989 4.62970028194579 0.250959862489253 1 3
3.48341850749068 0.343566853073079 0.101314245024696 -0.0963492244498465 0.0734250263422985 2 4
3.80412972491571 4.74074945201106 1.65261173411272 8.43413475798657 1.62702804795446 2 2
5.72526598582867 2.11829985111001 1.42530071572401 4.66384603147977 0.954639065037382 1 3
0.357218084465638 1.29383808746934 0.166241272352636 1.20076769621714 0.835992583962989 2 4
6.16083429096038 1.75995564079824 2.00385586638004 5.68679433944286 0.709001619326782 2 1
-2.02796638016262 2.11184169902446 0.848728434881195 4.07695248996161 2.00742682992461 2 2
7.15198585723293 3.07789270563011 2.51247853715904 7.80615458760371 0.655729882419109 1 3
4.77917492176403 4.84295435608677 0.29247708641924 5.46120265497809 0.822114812168193 2 4
4.47531849595513 2.80697059475466 0.651887669926509 3.47954897849141 0.928753415080619 1 3
5.92618673809215 2.69697890794816 2.6781875921879 7.80864875269705 1.15822255700351 2 2
7.9233311686166 7.15029737969813 1.33398551191203 10.1385699671422 1.46976081002924 2 3
4.63692212650629 1.88605633444421 2.4940473572351 6.9923290980508 1.31658196538211 1 1
0.469032321793228 0.36822795163635 0.472071636468172 1.04463643056738 0.753325586165202 2 3
8.72353291131081 5.01640454961318 0.707534455228597 5.66857293865043 0.000652146525681019 2 4
6.46928758712139 0.783937836065888 2.98554384964518 5.9868808484533 0.409390704516678 1 2
2.20438008606154 1.73621391048036 0.626710769953206 3.01354060293488 0.52053186763078 2 1
7.5534136035533 4.55111788560577 0.934139546938241 5.53906184498161 0.139295658096671 1 4
5.28717813049843 2.17893389604034 0.794172916794196 3.47204351734575 1.70952568424373 1 2
1.8275686077755 0.138358116149902 0.991090611554682 1.85863348559111 0.876334279204632 2 3
3.1695760289853 0.0177748782290517 0.592457451391965 0.459305542168245 0.25488606095314 1 3
11.3535407713616 1.50154148965123 2.81119465548545 7.08692467339317 0.10216856515035 2 2
5.24232926834373 2.56607617056909 2.88779512932524 7.8979452807761 1.78970040745082 1 4
6.89084978790122 2.10588034047725 2.31146036577411 5.9361021123452 0.0265841470099986 1 4
6.70805275862902 2.17191591291668 1.80656242487021 5.10625596499051 0.687423336785287 1 4
3.47429886948514 0.712486201897264 1.00843435199931 1.9053980128374 0.326472278684378 1 4
3.77868017424226 0.314460964873433 1.88347190176137 3.81744581348067 0.224308737981762 1 1
6.236092611647 3.18259577808862 1.2273049231153 4.93357221027779 0.865410499056855 1 4
-7.04790186454911 0.585076683200896 1.12777146999724 3.55747571522938 3.22000669876145 2 2
3.08958629273279 0.935192838311195 0.733672086149454 2.45086974138394 0.319676739163697 2 4
-3.23714308034208 1.2514030886814 1.16114295786247 3.25346669117865 2.2157275507829 2 2
4.84586313263473 0.499324913828464 2.97372828377411 6.20537105208799 1.96130898958983 1 4
6.52252149143507 3.93206619081979 0.643758101854473 4.58529451054003 0.0703154209531406 2 3
4.57777622591868 0.914284721016884 0.776569202542305 2.45480011994722 0.178174625143256 1 4
4.16095474338358 0.147160436958075 0.460203240159899 1.10600789975046 0.893587766173196 1 4
7.68105778826321 2.3817023205662 2.43776774033904 6.9801064703415 0.728906164159685 2 3
14.0961083532473 9.15036306479826 1.25753596960567 11.0037856513723 0.436644412114117 1 1
3.18035851818401 0.380524350330234 1.93769437540323 4.64460150481447 1.5800330757866 1 2
-2.6947838333645 1.59523800646737 0.21378187998198 1.90215818798294 1.64177716328743 2 2
4.48578150308533 1.43677935740891 0.827030820306391 3.08586064238081 0.491209728177637 1 4
-2.33214433105765 2.79786957783585 1.90093229734339 6.85007112155579 3.22796250078663 2 3
3.53517001261813 0.966600014380412 0.477462177397683 2.06670079887117 1.48009461714866 1 1
4.46599626989751 1.43300838387551 1.94896598649211 5.26499588124708 1.67274137950482 1 1
6.87798519147041 3.16422573832755 1.51983906445093 6.04029836195481 0.454896986018866 2 4
7.52872663083334 3.50971585208206 1.09210502333008 4.94175271086653 0.707049231002939 1 2
1.37725612732961 0.306175368838012 1.52484395401552 3.54666374635478 1.42512864705069 2 2
3.9352758833961 1.04869493469596 1.19056504103355 3.15746541371787 0.902665197049378 1 1
4.90316625076136 0.116531698033214 1.83204690576531 3.13754875948586 0.0733068931515138 1 1
2.6342302754688 0.396180915307211 0.596859022043645 1.33342619873656 1.75906963076698 1 1
5.1686030640457 1.37528466340154 0.65595606691204 2.50611178474655 0.209506135904709 1 2
4.57149230312952 0.435970779508352 2.4741003785748 5.54390347212224 0.919153075623226 1 4
-4.58531410687261 1.15948124974966 0.151921880431473 1.68453274919596 2.34101538533781 2 4
6.46681405468605 0.158394209109247 2.9462953323964 5.50559592721984 0.521608911920339 2 3
3.87262203620784 1.87828986710849 0.124715593876317 2.00850949189621 1.16899089946773 1 4
8.91173460222845 4.82256184400247 0.376282470300794 5.37358823480875 0.887027731123281 1 1
6.45763093314096 4.70363681365676 2.41931518586352 9.37420322876637 1.88491849592867 2 2
-1.4751918162379 0.430136691778898 0.623386039864272 1.80700988276496 1.42819264284669 2 4
4.88028393570175 0.971135616420055 1.67444133013487 4.2006705049204 0.0847674435935915 1 4
2.87109384109792 0.896312972977139 0.0156969961244613 0.462550449198141 1.51705841001339 1 4
6.137746581294 2.86701391603721 0.612216437933967 3.26563087977147 0.396261153796603 1 4
3.00294954772636 0.955237193033099 0.133268019882962 0.971085024671629 0.496729449834675 1 4
3.31039900427026 0.0913615683093667 1.79497008724138 3.35372847461635 0.75725393924024 2 1
8.85024520098759 6.03565838899384 0.198514178395271 5.99580572738835 0.734540251041663 1 1
2.42637429146592 0.709189619517291 0.0286856121383607 0.474668584243664 0.1835802874805 2 3
1.22982253087879 3.81427727995401 0.126100148074329 4.09587846347693 1.24066100358487 2 3
5.12513970504635 0.330301519192807 2.85185344330966 6.0110770766386 1.24126965734632 2 3
2.80851351173921 1.92739074482563 0.934142992598936 3.93439881964238 0.864505149382067 2 2
-11.8236895137283 1.05099740810692 1.61524786823429 5.0257545984991 4.80364336420722 2 2
4.85128642688967 0.106669939358148 1.05226395232603 2.24923664871826 0.166153564117849 2 2
2.98395270770747 0.105804804719729 0.859603153774515 1.68618587768425 0.570362711325288 1 2
8.75496049059644 1.44996146796255 2.67145593627356 6.58162707084774 0.125696509610862 2 4
-2.02423312967991 1.62543857516462 0.4090120063629 2.10440412240423 1.58543977599659 2 1
3.33205719721317 0.528186252340674 2.34797343704849 4.75699344903504 1.62232099092546 1 3
4.59765834544867 1.67554597920718 2.45833604433574 6.10720069704831 1.65611730135026 1 1
2.46037661365883 0.417615762911737 2.45801445655525 4.86223890505557 1.43694198888458 2 2
3.91901510980346 0.71210262272507 1.05470938584767 2.82293255112292 0.275793790263731 1 2
10.7697241929608 8.7069347673349 0.470613141311333 9.2345139230389 0.519136529415846 2 3
5.53306321305734 1.63231831198152 2.85975526738912 6.79543759326189 0.839066218620628 1 3
4.12887546305964 1.15743072144687 1.42843190627173 3.62339197544983 1.33964935406567 1 1
4.83630614105683 1.7830354866015 0.631006353534758 3.00213693961522 0.56487894942984 1 3
5.27706892106666 2.29083459815922 1.26073059230112 4.62720050328391 0.0265973270870745 1 1
3.40972688501556 1.55346932998838 1.17943956423551 4.20518706708237 1.1019163245349 2 3
5.72406485749957 1.0753765426668 1.50846207607538 4.12668287264773 0.986314916009915 1 1
7.79543175418425 0.804773130454123 2.76111201988533 6.18665782565085 0.665549746646926 2 2
2.97785140104369 0.752613749355078 0.223609264008701 0.484681847652763 0.124200482878736 1 1
6.10351959420242 3.3925446400664 0.580107419751585 4.14319823473179 0.464500555700859 2 4
4.28885534647458 0.323703927919269 1.25743009289727 2.50006018663562 0.263804483407224 2 4
4.51253049809779 1.5591469032649 0.0361549118533731 1.44204297835803 1.8739255721772 1 3
8.17914422681984 2.43194090566578 1.92849870817736 6.05820891299265 0.477554611861706 2 3
4.31925194310706 1.48568747743013 1.3330027575139 3.8668322665708 0.516094483435154 1 3
8.66025228080655 4.18230855067201 2.66860040137544 9.29729116174004 1.36313430122556 1 4
6.35302364202646 3.6112107260335 1.03389376890846 5.05916624192814 0.302695029593931 2 2
6.61725744306124 4.18307186573969 0.322796637425199 4.51857214052455 0.596449265722185 1 4
3.23335434436894 0.246985350735486 1.24347028322518 2.71981791396296 1.21090977727891 1 1
7.6627988038044 3.86924647895579 2.28051947406493 8.38687047853095 0.574706926941872 1 1
5.21969888619557 1.39022078356686 0.777218312490731 2.52157601446292 0.436595661144335 1 2
9.12484128490261 5.04339443838194 1.94974320963956 9.03050547689176 0.294071836335186 1 2
5.03857446489414 0.769510029815137 1.79194541042671 4.34442070168443 0.258847234304994 1 2
5.6408463001324 0.921392492255415 1.90920561226085 4.48547204602904 0.189154682680964 1 3
6.64971668072962 2.08533339380267 0.923576268833131 3.33988529700766 0.203281368128955 2 3
0.273345073633822 5.08501883943505 1.30508173140697 7.66044157304686 2.64759618962619 2 3
1.35396621754162 0.562089463695884 0.802432421129197 2.03149563859819 1.03884441215069 2 3
5.97981280945593 1.69797813321289 1.64913989463821 5.04746675702568 0.574358271434903 1 2
9.56905546698806 0.637296135077121 2.97146670031361 6.60259208768221 0.302376355510205 2 2
2.6106730634503 7.0036120381129 0.841323574539274 9.03822473526433 1.93948965697529 2 4
3.36892528931711 1.16473755054176 2.0374972501304 5.84000975483722 2.37074905179661 1 1
4.54788538935681 1.63821163020077 0.854681629920378 3.50844518106417 1.09456506700586 1 3
6.34007372887395 4.47768877538116 1.20171168632805 6.65773521243132 2.03761909148636 1 3
8.47969512841297 0.799119467847049 2.16712769307196 4.70013022855855 0.211929618846625 2 1
4.4430649182708 0.0832339376211166 2.58799137105234 4.42066419970974 0.41315549390961 1 1
-1.52308801955186 1.76813032087738 1.18227566848509 3.90304141420011 2.21506729542643 2 3
4.61216893217938 2.0848525231351 0.0416645254008472 1.49784207921132 0.175700746427719 2 4
-3.56857030540615 0.520314664579928 1.69421051465906 4.24549231786225 2.68279570514772 2 4
9.98576295569798 6.28156692260518 1.0762775412295 8.06199584733008 0.923384924377215 1 3
4.3400496478833 0.140475667081773 2.98292551422492 5.84082193653277 0.343847578366309 1 1
3.12359527819542 0.813025162555277 2.3709918090608 5.68116435581763 2.69150696495984 1 2
8.50828097903361 5.41267686744109 0.875730130355805 6.64165917635454 0.833237307104182 1 1
5.89419857368353 2.23036754514104 0.609273188514635 3.66048052808885 0.92919016438992 1 4
2.43256130812447 0.322038953065686 0.539368120953441 0.705090033076953 0.899573240387154 1 2
1.63034243471628 3.65556226281409 1.62902818294242 7.37852017832222 1.96620127922835 2 2
4.28901959191805 0.412022707688674 1.76329205674119 3.8725485981797 0.771221103783263 1 3
3.47573696379091 0.444346001371741 2.56247887993231 5.73070133663329 3.2321320621479 1 3
4.56893554530919 1.60145832962337 2.41625786502846 6.59014079491259 0.951552920001459 1 4
5.54745208868098 0.933707255870104 2.97721220855601 6.58399237566628 0.692684732377529 1 4
3.83199132401148 2.14385464840921 1.3574176300317 4.64166814518185 1.0008436590013 2 2
5.08359284782444 0.828058811835945 2.47093253955245 5.57858591654611 1.96049014843049 1 3
5.05457636195265 0.524092091247439 1.31982070812955 3.26834038873203 0.569173257332295 2 2
-7.13122577693811 0.846226342143134 1.53466322366148 4.6361669421773 3.58827248753464 2 3
-2.57741223667746 2.77850572080558 0.00432825135067105 2.92491268718164 1.93184815152528 2 2
6.82844401966037 0.507217702455819 1.75758486008272 4.02003094735555 0.218844848219305 2 3
3.74061460640303 0.943477113731205 0.618837537942454 1.89971693192004 0.341399998290789 2 1
4.38115577206527 0.438650307373769 0.638476311927661 1.13881071637168 0.227680556010455 1 1
4.02992069507042 1.60329269657565 0.766546352533624 2.91120801342373 0.444076488725841 1 2
4.96499134999423 4.63777032841868 0.660149824339896 5.69771990987083 0.744795355903816 2 2
6.05007509663302 1.97554156362059 1.26893425011076 4.74318333202624 0.83806017595799 1 3
6.91550430470895 1.00661368761212 2.88231358677149 6.14422108859574 0.798730330939257 2 2
3.67450266835408 1.87212691075149 0.696546677034348 3.2484975624203 1.87664284921231 1 2
1.58829660025012 0.318533058940267 0.0585423528682441 0.260144193467954 0.934769964734924 1 4
4.38873811017651 0.279755230993032 2.34148883493617 5.1834018564657 1.13523353166403 2 1
9.43813075580864 0.536077409982681 2.4828454577364 4.82258462007158 0.192846070975065 2 2
2.47946543826936 0.547613245417119 0.219262522878125 0.854576088212125 1.86316866419258 1 3
4.49046926255856 1.0744368093308 1.09975395840593 3.02058451078838 0.976117621133936 1 1
3.98040023248669 0.81444720046356 2.74696672568098 5.99454181154951 0.429707238450646 1 4
4.50408617581441 1.45088905646446 0.912011597771198 3.15645538886058 0.365230288822204 1 1
-2.16865058006527 0.49505649227649 1.18165310192853 2.62029635432259 2.12492450112753 2 1
9.08276062488031 6.57228484716187 1.08863773243502 8.92029350478122 0.643079034984112 2 4
4.25229440727568 6.1253898736454 0.874765780521557 7.70930554099183 1.82232401091211 2 2
9.26851673537154 2.27714236444774 2.81338619557209 7.80282003829236 0.671304987743497 2 4
5.52786851262502 2.8365176541913 0.435387720353901 2.79009970175455 0.258232184636776 2 1
6.19267696435495 0.242040543604071 2.57741472939961 4.73976769318933 0.622031818144023 2 2
6.26771834930411 2.58737990065458 1.83062610193156 5.97500435787404 1.02360971108027 2 2
4.49027791502579 0.374710221761278 2.86167115881108 6.32605178837838 1.16799554783375 1 2
5.04693677188808 1.62720241432339 2.94485779339448 7.90351083754494 1.35999613157929 2 4
-4.15282366913525 2.23437978132608 0.374266417929903 3.27231400256901 2.41298766235325 2 1
4.63869648170681 6.27200986884349 1.60534351528622 9.86782271358272 1.81798983729425 2 4
4.60062751398147 1.66767355130039 0.85277063283138 3.44236356477238 0.271437544841319 1 3
3.51885539015445 0.300085251219571 1.44741659495048 2.46573157133535 0.0154581507667899 1 4
3.99818150849865 0.394091406817524 0.886158009292558 1.88865111561433 0.0176388810711456 1 2
5.6061991220503 2.12059963260555 0.858877898426726 3.17912268054024 0.285309735485137 1 4
6.84566800651746 2.67839176385644 2.39689946989529 7.90723967796116 2.20278956914756 1 2
5.39094739460902 0.529026611708105 2.41470165923238 5.10433547486222 0.701185778672707 1 3
6.72764690204292 0.885102251544595 2.98118522297591 6.78349133053466 0.792096701408637 2 4
5.13505905665043 1.96006400874796 0.80319904955104 3.38510162388177 0.226439844172414 2 3
5.08594403657392 2.72295909552815 1.66861588018946 5.80849005314173 1.2471093693328 2 2
2.52694400324716 0.218044171308931 0.254359335405752 0.723135169189256 0.173921258654445 1 2
11.5282340896297 2.20160023300889 2.41810816456564 6.17634391328462 0.0293099630057241 2 4
2.83986498328711 0.00570681691169739 2.05304642929696 3.40046567305506 0.482481884104294 1 2
6.33160906117814 1.54951115192642 1.89976650523022 5.26228987634034 1.54215067442068 1 3
5.45678454509874 2.42937509707155 0.491115170996636 2.98179907201111 1.53158634892645 1 2
6.12248090084788 1.76105383216383 1.4559751781635 4.81188557884559 1.40505956765007 1 4
5.80132780489032 1.81875612749258 2.49719318398274 6.33269109067649 1.01504630498112 2 3
-0.061690664139752 0.725454929284751 2.32674057246186 5.63734065962038 2.14000215868822 2 3
1.64773927271063 2.17422821923139 1.85788901872002 6.2874696568425 1.84286445929649 2 4
7.01293853156257 2.57705474077704 2.38483712472953 7.1872279493695 0.632232880685478 1 4
4.81811775703903 0.756078149192035 2.00486486381851 4.52387467364123 1.72023361354115 1 4
-4.9906053991854 1.72576664938571 0.850941145559773 3.94914992390318 2.83964496534775 2 3
4.59967554572367 0.201785093173385 2.35926366434433 4.59502440700308 0.349110550712794 1 3
10.4382363006418 6.05016351405931 1.44986678031273 9.08456882881783 0.878767275481532 1 2
4.22766530081453 1.15943328198045 0.689964974764735 1.86970641762875 0.453340232556073 1 4
2.79151318183032 0.0839753327891231 0.86028271378018 1.29024300971068 0.422670247964561 1 1
2.78086580119171 2.74381489670816 2.39681392908096 7.52992197134866 2.15010851213026 2 4
5.87947371497133 2.41741490541937 2.60717882565223 7.71439071333289 1.67026078692617 1 2
-3.4902723093199 3.22198369771357 2.63196608237922 9.08411171977741 3.63462998510754 2 3
-3.84498571463677 0.501120982397845 0.496319496072829 1.69419144582548 2.16311095611912 2 4
4.42034663842784 1.01959190052003 1.93763551767915 4.31284257079146 1.27932356386901 1 1
7.4055604122815 2.54136013603749 2.20537920040078 6.25856328534034 0.765271487835136 1 3
13.4420549424333 6.78828237917195 1.84137178421952 10.1498693862829 0.304165828041732 2 4
7.30954447670144 4.87083467443414 0.351217935327441 5.5399694796925 0.122144316323102 1 1
2.79715398987216 2.99162985367661 0.851368051255122 4.96391451708604 1.11010523881288 2 4
1.23848715688992 0.0319075761326235 1.32195290015079 2.65143957089868 1.3095239335251 2 4
5.47677415414274 3.82422620413785 1.13902999414131 6.44096155028575 2.78566518409836 1 4
3.78173096944917 0.394308605777284 1.71037951670587 3.38477265092963 1.51791337007748 1 3
2.79034858458097 0.616474475279539 0.00568853714503348 -0.20582374653001 0.341659289760696 1 1
6.121282565925 0.66126948222518 2.18903387663886 4.87420923713266 0.773089539217663 2 4
2.73061963385802 0.216579677537084 0.578614975791425 1.03336585885845 0.328076852485538 2 1
-0.47118043208535 4.84284075696893 0.416909268591553 5.51125896930579 2.29616955468867 2 1
-2.09877271085434 0.95094698574394 1.71731367171742 4.62497549391449 2.20239394279521 2 1
11.2522647574186 1.34690595045686 2.9714714884758 6.7970776470378 0.145825563929975 2 1
0.0728852785851781 0.00202149897813797 2.63612573524006 5.0052941835699 1.84790202594342 2 4
11.4267355010643 4.77495397974677 2.68148042424582 9.6851665997604 0.745951424946545 2 4
5.99984773819445 1.39923130115241 2.53842639061622 6.3939392098666 0.207915694918483 1 4
9.3847567344376 2.17785961705571 2.25771144521423 6.21369827872454 0.355720155872405 2 3
7.48024080253826 1.46676947913113 2.77285132231191 6.47452219119615 0.288207694557955 1 4
6.21765446901515 2.47212740211728 1.15907828696072 4.67787387845689 0.705871806437981 1 3
